rep,k,n_lambda,mu,sigma,min_size,filename,maxima
9,100,200,50,17,10,rep9_k100_lambda200_mu50,94.9317214707959
9,100,200,50,17,10,rep9_k100_lambda200_mu50,93.9554150849966
9,100,200,50,17,10,rep9_k100_lambda200_mu50,99.1603849085164
9,100,200,50,17,10,rep9_k100_lambda200_mu50,99.7856018091776
9,100,200,50,17,10,rep9_k100_lambda200_mu50,92.8283733905984
9,100,200,50,17,10,rep9_k100_lambda200_mu50,110.269892091468
9,100,200,50,17,10,rep9_k100_lambda200_mu50,101.211045528907
9,100,200,50,17,10,rep9_k100_lambda200_mu50,95.5574934162981
9,100,200,50,17,10,rep9_k100_lambda200_mu50,93.0253443829165
9,100,200,50,17,10,rep9_k100_lambda200_mu50,97.2177256875309
9,100,200,50,17,10,rep9_k100_lambda200_mu50,111.70519546585
9,100,200,50,17,10,rep9_k100_lambda200_mu50,87.3398747343939
9,100,200,50,17,10,rep9_k100_lambda200_mu50,95.6083292472399
9,100,200,50,17,10,rep9_k100_lambda200_mu50,111.826917383839
9,100,200,50,17,10,rep9_k100_lambda200_mu50,82.1442011397834
9,100,200,50,17,10,rep9_k100_lambda200_mu50,86.1260647794449
9,100,200,50,17,10,rep9_k100_lambda200_mu50,100.1339699632
9,100,200,50,17,10,rep9_k100_lambda200_mu50,83.2596678176009
9,100,200,50,17,10,rep9_k100_lambda200_mu50,80.6425500326707
9,100,200,50,17,10,rep9_k100_lambda200_mu50,89.3798275040992
9,100,200,50,17,10,rep9_k100_lambda200_mu50,91.4389617050187
9,100,200,50,17,10,rep9_k100_lambda200_mu50,101.828854577017
9,100,200,50,17,10,rep9_k100_lambda200_mu50,106.996144031254
9,100,200,50,17,10,rep9_k100_lambda200_mu50,83.5052949169609
9,100,200,50,17,10,rep9_k100_lambda200_mu50,91.4580627283979
9,100,200,50,17,10,rep9_k100_lambda200_mu50,87.5924277365441
9,100,200,50,17,10,rep9_k100_lambda200_mu50,102.636960758477
9,100,200,50,17,10,rep9_k100_lambda200_mu50,100.005548946019
9,100,200,50,17,10,rep9_k100_lambda200_mu50,111.428780293355
9,100,200,50,17,10,rep9_k100_lambda200_mu50,88.7559106204868
9,100,200,50,17,10,rep9_k100_lambda200_mu50,91.2091678683806
9,100,200,50,17,10,rep9_k100_lambda200_mu50,100.347472457766
9,100,200,50,17,10,rep9_k100_lambda200_mu50,108.43100596325
9,100,200,50,17,10,rep9_k100_lambda200_mu50,98.8868212093915
9,100,200,50,17,10,rep9_k100_lambda200_mu50,90.2316011156217
9,100,200,50,17,10,rep9_k100_lambda200_mu50,87.823339076229
9,100,200,50,17,10,rep9_k100_lambda200_mu50,94.7938570861938
9,100,200,50,17,10,rep9_k100_lambda200_mu50,91.5599269312716
9,100,200,50,17,10,rep9_k100_lambda200_mu50,97.5778815851862
9,100,200,50,17,10,rep9_k100_lambda200_mu50,96.3234048615124
9,100,200,50,17,10,rep9_k100_lambda200_mu50,94.4097879354958
9,100,200,50,17,10,rep9_k100_lambda200_mu50,96.1661549313322
9,100,200,50,17,10,rep9_k100_lambda200_mu50,95.0211782413236
9,100,200,50,17,10,rep9_k100_lambda200_mu50,107.607213172535
9,100,200,50,17,10,rep9_k100_lambda200_mu50,102.592928325299
9,100,200,50,17,10,rep9_k100_lambda200_mu50,105.538983261101
9,100,200,50,17,10,rep9_k100_lambda200_mu50,91.6787384214471
9,100,200,50,17,10,rep9_k100_lambda200_mu50,92.2597445150664
9,100,200,50,17,10,rep9_k100_lambda200_mu50,87.3678600984205
9,100,200,50,17,10,rep9_k100_lambda200_mu50,103.13810728814
9,100,200,50,17,10,rep9_k100_lambda200_mu50,91.58048352937
9,100,200,50,17,10,rep9_k100_lambda200_mu50,86.4475647858076
9,100,200,50,17,10,rep9_k100_lambda200_mu50,96.7799423426027
9,100,200,50,17,10,rep9_k100_lambda200_mu50,99.1219244409675
9,100,200,50,17,10,rep9_k100_lambda200_mu50,103.945792832965
9,100,200,50,17,10,rep9_k100_lambda200_mu50,102.644247510634
9,100,200,50,17,10,rep9_k100_lambda200_mu50,88.5124228398546
9,100,200,50,17,10,rep9_k100_lambda200_mu50,90.9993261599585
9,100,200,50,17,10,rep9_k100_lambda200_mu50,96.0696979987584
9,100,200,50,17,10,rep9_k100_lambda200_mu50,91.0562103567154
9,100,200,50,17,10,rep9_k100_lambda200_mu50,95.0236030853821
9,100,200,50,17,10,rep9_k100_lambda200_mu50,92.8089028269216
9,100,200,50,17,10,rep9_k100_lambda200_mu50,96.9443313422124
9,100,200,50,17,10,rep9_k100_lambda200_mu50,87.5445612593646
9,100,200,50,17,10,rep9_k100_lambda200_mu50,93.3581503743943
9,100,200,50,17,10,rep9_k100_lambda200_mu50,101.661954962309
9,100,200,50,17,10,rep9_k100_lambda200_mu50,87.0100709463282
9,100,200,50,17,10,rep9_k100_lambda200_mu50,98.7969806726421
9,100,200,50,17,10,rep9_k100_lambda200_mu50,97.9812928054203
9,100,200,50,17,10,rep9_k100_lambda200_mu50,95.3164193638048
9,100,200,50,17,10,rep9_k100_lambda200_mu50,90.6080770350528
9,100,200,50,17,10,rep9_k100_lambda200_mu50,86.7943029087043
9,100,200,100,34,10,rep9_k100_lambda200_mu100,204.74395811481
9,100,200,100,34,10,rep9_k100_lambda200_mu100,186.565838383685
9,100,200,100,34,10,rep9_k100_lambda200_mu100,195.549448478809
9,100,200,100,34,10,rep9_k100_lambda200_mu100,187.403905833383
9,100,200,100,34,10,rep9_k100_lambda200_mu100,204.365897905207
9,100,200,100,34,10,rep9_k100_lambda200_mu100,214.365665822108
9,100,200,100,34,10,rep9_k100_lambda200_mu100,200.100870570127
9,100,200,100,34,10,rep9_k100_lambda200_mu100,171.643547487811
9,100,200,100,34,10,rep9_k100_lambda200_mu100,193.688942698503
9,100,200,100,34,10,rep9_k100_lambda200_mu100,192.942249552752
9,100,200,100,34,10,rep9_k100_lambda200_mu100,175.005277639995
9,100,200,100,34,10,rep9_k100_lambda200_mu100,169.404696265396
9,100,200,100,34,10,rep9_k100_lambda200_mu100,187.826967149461
9,100,200,100,34,10,rep9_k100_lambda200_mu100,215.224636232638
9,100,200,100,34,10,rep9_k100_lambda200_mu100,182.39304982591
9,100,200,100,34,10,rep9_k100_lambda200_mu100,195.748667187222
9,100,200,100,34,10,rep9_k100_lambda200_mu100,195.770375132471
9,100,200,100,34,10,rep9_k100_lambda200_mu100,186.13567202299
9,100,200,100,34,10,rep9_k100_lambda200_mu100,215.443286736892
9,100,200,100,34,10,rep9_k100_lambda200_mu100,206.434319631294
9,100,200,100,34,10,rep9_k100_lambda200_mu100,188.129339342396
9,100,200,100,34,10,rep9_k100_lambda200_mu100,192.243973819304
9,100,200,100,34,10,rep9_k100_lambda200_mu100,192.082964019627
9,100,200,100,34,10,rep9_k100_lambda200_mu100,201.771253773085
9,100,200,100,34,10,rep9_k100_lambda200_mu100,208.141907817862
9,100,200,100,34,10,rep9_k100_lambda200_mu100,192.457470848959
9,100,200,100,34,10,rep9_k100_lambda200_mu100,195.006284244555
9,100,200,100,34,10,rep9_k100_lambda200_mu100,207.356867796751
9,100,200,100,34,10,rep9_k100_lambda200_mu100,183.421629958548
9,100,200,100,34,10,rep9_k100_lambda200_mu100,192.385723867404
9,100,200,100,34,10,rep9_k100_lambda200_mu100,207.849080586744
9,100,200,100,34,10,rep9_k100_lambda200_mu100,193.379658752409
9,100,200,100,34,10,rep9_k100_lambda200_mu100,183.309706980475
9,100,200,100,34,10,rep9_k100_lambda200_mu100,195.874818964883
9,100,200,100,34,10,rep9_k100_lambda200_mu100,190.528144681495
9,100,200,100,34,10,rep9_k100_lambda200_mu100,189.465329905543
9,100,200,100,34,10,rep9_k100_lambda200_mu100,172.880041465581
9,100,200,100,34,10,rep9_k100_lambda200_mu100,203.156695502403
9,100,200,100,34,10,rep9_k100_lambda200_mu100,187.485983897562
9,100,200,100,34,10,rep9_k100_lambda200_mu100,190.97943466191
9,100,200,100,34,10,rep9_k100_lambda200_mu100,185.578063069609
9,100,200,100,34,10,rep9_k100_lambda200_mu100,192.195284405883
9,100,200,100,34,10,rep9_k100_lambda200_mu100,204.401834850535
9,100,200,100,34,10,rep9_k100_lambda200_mu100,226.819197463835
9,100,200,100,34,10,rep9_k100_lambda200_mu100,189.222514766318
9,100,200,100,34,10,rep9_k100_lambda200_mu100,189.459395809531
9,100,200,100,34,10,rep9_k100_lambda200_mu100,190.598143078487
9,100,200,100,34,10,rep9_k100_lambda200_mu100,175.931582297954
9,100,200,100,34,10,rep9_k100_lambda200_mu100,199.313973118347
9,100,200,100,34,10,rep9_k100_lambda200_mu100,207.86295409754
9,100,200,100,34,10,rep9_k100_lambda200_mu100,224.535047411744
9,100,200,100,34,10,rep9_k100_lambda200_mu100,188.006100231326
9,100,200,100,34,10,rep9_k100_lambda200_mu100,169.416108848371
9,100,200,100,34,10,rep9_k100_lambda200_mu100,193.566386280065
9,100,200,100,34,10,rep9_k100_lambda200_mu100,181.116668579153
9,100,200,100,34,10,rep9_k100_lambda200_mu100,186.191445958651
9,100,200,100,34,10,rep9_k100_lambda200_mu100,218.092965925602
9,100,200,100,34,10,rep9_k100_lambda200_mu100,189.106411280004
9,100,200,100,34,10,rep9_k100_lambda200_mu100,198.110399731884
9,100,200,100,34,10,rep9_k100_lambda200_mu100,191.327270037053
9,100,200,100,34,10,rep9_k100_lambda200_mu100,188.128157142856
9,100,200,100,34,10,rep9_k100_lambda200_mu100,195.915693357007
9,100,200,100,34,10,rep9_k100_lambda200_mu100,178.752626462322
9,100,200,100,34,10,rep9_k100_lambda200_mu100,202.519042946571
9,100,200,100,34,10,rep9_k100_lambda200_mu100,189.454503434668
9,100,200,100,34,10,rep9_k100_lambda200_mu100,188.737969465446
9,100,200,100,34,10,rep9_k100_lambda200_mu100,224.721324297455
9,100,200,100,34,10,rep9_k100_lambda200_mu100,186.433397232452
9,100,200,100,34,10,rep9_k100_lambda200_mu100,190.533613253447
9,100,200,100,34,10,rep9_k100_lambda200_mu100,196.587365116228
9,100,200,100,34,10,rep9_k100_lambda200_mu100,181.161953592164
9,100,200,100,34,10,rep9_k100_lambda200_mu100,187.938807206689
9,100,200,100,34,10,rep9_k100_lambda200_mu100,197.286883860393
9,100,200,100,34,10,rep9_k100_lambda200_mu100,186.939040425263
9,100,200,100,34,10,rep9_k100_lambda200_mu100,194.694969786146
9,100,200,100,34,10,rep9_k100_lambda200_mu100,182.456169420915
9,100,200,100,34,10,rep9_k100_lambda200_mu100,203.402737481731
9,100,200,100,34,10,rep9_k100_lambda200_mu100,219.801991590205
9,100,200,100,34,10,rep9_k100_lambda200_mu100,208.63960758367
9,100,200,100,34,10,rep9_k100_lambda200_mu100,209.120275742614
9,100,200,100,34,10,rep9_k100_lambda200_mu100,195.705186439315
9,100,200,100,34,10,rep9_k100_lambda200_mu100,208.705752315642
9,100,200,100,34,10,rep9_k100_lambda200_mu100,189.16219903439
9,100,200,100,34,10,rep9_k100_lambda200_mu100,217.843687566487
9,100,200,100,34,10,rep9_k100_lambda200_mu100,187.403133942239
9,100,200,100,34,10,rep9_k100_lambda200_mu100,202.672326151984
9,100,200,100,34,10,rep9_k100_lambda200_mu100,188.822375525749
9,100,200,100,34,10,rep9_k100_lambda200_mu100,202.815126017919
9,100,200,100,34,10,rep9_k100_lambda200_mu100,196.662743011367
9,100,200,100,34,10,rep9_k100_lambda200_mu100,191.848377710477
9,100,200,100,34,10,rep9_k100_lambda200_mu100,183.37648517416
9,100,200,100,34,10,rep9_k100_lambda200_mu100,185.121150691988
9,100,200,100,34,10,rep9_k100_lambda200_mu100,212.039720831863
9,100,200,100,34,10,rep9_k100_lambda200_mu100,186.624102715178
9,100,200,100,34,10,rep9_k100_lambda200_mu100,180.937022313276
9,100,200,100,34,10,rep9_k100_lambda200_mu100,240.248452761459
9,100,200,100,34,10,rep9_k100_lambda200_mu100,192.52460575116
9,100,200,100,34,10,rep9_k100_lambda200_mu100,201.594954470619
9,100,200,100,34,10,rep9_k100_lambda200_mu100,183.425251944091
9,100,200,100,34,10,rep9_k100_lambda200_mu100,184.109350150773
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,46.2394575491643
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,41.1921522872202
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.4032868777632
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,40.9140165818436
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,43.2864883348142
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,46.7143432212338
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.7322628371392
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,40.2018545716506
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,41.3585213341882
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.0784200239595
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,46.3379457190738
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.2166669748339
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,41.9445034774614
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.7934512442445
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,46.5685129010702
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.1772718449159
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,48.5966537822997
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,39.9190380451605
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.5037061470705
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,41.5718831886037
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,43.1507019615903
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.5597696500694
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.0185910155754
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.1559803273379
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.1400183975037
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.0139647468189
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.5415826104872
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.6387438554263
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,47.042470499002
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,43.0697316189118
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.9416719829475
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.4790724730043
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,41.5694893655649
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.0391681241703
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,40.8790888190806
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.6235766126871
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,47.1804203633909
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.6600262509931
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,46.126183549236
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,48.4631535514838
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,39.895114061446
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,50.0520443382895
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.8470985467801
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.0595105111629
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.2599653727719
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,43.0229449698997
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.4935951011954
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,41.7861089298088
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.1951829579974
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,48.1088529054606
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,47.6488387703577
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,41.263312336729
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,43.48771209926
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.4942147456186
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,46.9169891244965
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,41.2054641612147
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.1285812192598
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.9996852724421
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.2660793594901
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,39.6224980232409
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.2071379850766
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.3319254289365
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.8754557880205
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.8212485916966
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.1447141320189
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,40.4274339689288
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,46.1056214719322
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.7314502050322
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,47.3795568968788
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.3199361860516
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,43.0218586785742
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.140523945775
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.0467783875091
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,41.1942125509864
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.6081309163818
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,40.4820379030777
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,43.842599656425
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.4858444296252
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.1239887426337
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.8307179214198
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.6522470531804
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.2056576310102
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,39.8412788306749
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,40.7468194030566
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,40.6142696403295
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.058653672215
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,46.3561285945088
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.7905524775715
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,41.5574521982674
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,47.5774976907389
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.3720252950746
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,46.1275536779034
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,41.3687906419767
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.323250839605
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.399725460956
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.8362698098888
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,44.4616520623818
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,40.1257484332816
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,42.892179275201
9,100,2000,20,6.8,10,rep9_k100_lambda2000_mu20,45.9310474609279
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,113.887784081984
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,99.2446429999475
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,102.227087712718
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,119.731458915176
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,101.402235857453
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,118.972995324211
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,127.40173346572
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,103.602392214242
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,112.58672207677
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,106.860760099865
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,104.54820441154
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,100.549487639368
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,115.822011752814
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,118.717561297041
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,99.3723174412442
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,106.225464495317
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,106.212847071011
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,106.843405698831
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,105.983999024689
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,95.9174974031534
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,104.364063087348
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,110.875372134872
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,105.089883493249
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,110.136922818696
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,104.875096523757
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,107.08115260473
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,113.863718689266
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,116.208245909007
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,118.327891623966
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,106.567966408023
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,105.975992701046
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,113.971450422836
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,110.405893135656
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,101.989173971827
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,102.86188339259
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,99.8755568508041
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,108.29759915922
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,106.599470522016
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,100.162236542962
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,124.91626385586
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,108.525083812923
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,108.058193430555
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,104.935836822061
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,110.934065611248
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,113.085108514178
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,106.732566582002
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,110.794518392846
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,106.615273683483
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,100.811573272792
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,112.068947637372
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,112.616766878204
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,99.560313664591
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,111.682683039176
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,107.18187930347
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,115.243068606479
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,119.736225998046
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,110.384318610064
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,119.330393916229
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,104.851978407282
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,108.886848093111
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,107.124738661089
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,105.613754185558
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,101.881013171188
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,112.098070594846
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,108.295744599332
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,107.122958703687
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,105.264424000709
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,101.106857500411
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,109.672216228029
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,115.051172661795
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,114.312191340698
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,106.723515303139
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,115.371541781436
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,141.562839526357
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,104.812677328188
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,117.209485910312
